,appid,name,developer,publisher,positive,negative,average_playtime_from_2009,initialprice,languages,genre,release_year,Korean,indie,discount,positive_ratio,price_group
159,6300,Dreamfall: The Longest Journey,Funcom,Funcom,792,139,7.0,23608,English,Adventure,2006,0,0,0,0.8506981740064447,2만원~ 3만원
160,6310,The Longest Journey,Funcom,Funcom,1526,145,10.0,11798,English,Action,2007,0,0,0,0.9132256134051466,만원~2만원
161,6400,Joint Task Force,Most Wanted Entertainment,HD Publishing,180,25,0.0,9436,"English, French, German, Italian, Spanish - Spain",Action,2006,0,0,0,0.8780487804878049,만원이하
163,6510,Lost Planet: Extreme Condition,"CAPCOM Co., Ltd.",Capcom,1007,256,3.0,17703,"English, French, German, Italian, Spanish - Spain, Japanese, Korean",Action,2007,1,0,0,0.7973079968329374,만원~2만원
164,6550,Devil May Cry 3 Special Edition,"CAPCOM Co., Ltd.",Capcom,1922,1294,4.0,23608,"English, French, German, Spanish - Spain, Italian",Action,2006,0,0,0,0.597636815920398,2만원~ 3만원
165,6600,Bullet Candy,R C Knight,"Codemasters, Electronic Arts",43,36,0.0,4712,English,Casual,2007,0,1,0,0.5443037974683544,만원이하
166,6800,Commandos: Behind Enemy Lines,Pyro Studios,Kalypso Media Digital,2530,303,9.0,5893,English,Action,2007,0,0,0,0.893046240734204,만원이하
167,6810,Commandos: Beyond the Call of Duty,Pyro Studios,Kalypso Media Digital,664,92,2.0,5893,English,Action,1999,0,0,0,0.8783068783068783,만원이하
168,6830,Commandos 2: Men of Courage,Pyro Studios,Kalypso Media Digital,1911,324,3.0,5893,"English, German",Strategy,2002,0,0,0,0.8550335570469799,만원이하
169,6840,Commandos 3: Destination Berlin,Pyro Studios,Kalypso Media Digital,572,339,5.0,5893,English,Action,2003,0,0,0,0.6278814489571899,만원이하
170,6850,Hitman 2: Silent Assassin,Io-Interactive A/S,Io-Interactive A/S,2296,420,3.0,10617,English,Action,2002,0,0,0,0.845360824742268,만원~2만원
171,6860,Hitman: Blood Money,Io-Interactive A/S,Io-Interactive A/S,9099,563,7.0,11798,English,Action,2007,0,0,0,0.9417304905816601,만원~2만원
172,6870,Battlestations: Midway,Eidos Interactive,Square Enix,551,166,1.0,8255,"English, French, German, Italian, Spanish - Spain",Action,2007,0,0,0,0.7684797768479776,만원이하
173,6880,Just Cause,Avalanche Studios,Square Enix,2632,1325,10.0,8255,"English, French, German, Italian, Spanish - Spain",Action,2006,0,0,0,0.6651503664392217,만원이하
174,6900,Hitman: Codename 47,IO Interactive A/S,IO Interactive A/S,1883,720,2.0,9436,"English, French, Italian, German, Spanish - Spain",Action,2000,0,0,0,0.7233960814444871,만원이하
175,6910,Deus Ex: Game of the Year Edition,Ion Storm,Square Enix,10371,551,7.0,8255,English,Action,2000,0,0,0,0.9495513642190075,만원이하
176,6920,Deus Ex: Invisible War,Ion Storm,Square Enix,992,733,4.0,8255,English,Action,2007,0,0,0,0.5750724637681159,만원이하
177,6980,Thief: Deadly Shadows,Ion Storm,Square Enix,1614,350,11.0,10617,English,Action,2004,0,0,0,0.8217922606924644,만원~2만원
178,7000,Tomb Raider: Legend,Crystal Dynamics,Square Enix,3237,431,4.0,8255,"English, French, Italian, German, Spanish - Spain",Action,2007,0,0,0,0.8824972737186477,만원이하
179,7010,Project: Snowblind,Crystal Dynamics,Square Enix,343,121,0.0,7074,English,Action,2005,0,0,0,0.7392241379310345,만원이하
180,7020,Rogue Trooper,Rebellion,Rebellion,334,22,0.0,11798,"English, French, German, Italian, Spanish - Spain",Action,2006,0,0,0,0.9382022471910112,만원~2만원
181,7110,Jade Empire: Special Edition,BioWare,"BioWare, Electronic Arts",1139,388,15.0,17703,"English, French, German, Italian, Spanish - Spain",RPG,2007,0,0,0,0.7459070072036673,만원~2만원
182,7200,Trackmania United Forever,Nadeo,Ubisoft,1593,98,24.0,35418,"English, French, German, Italian, Spanish - Spain, Portuguese, Japanese, Traditional Chinese, Korean, Slovakian, Dutch, Russian, Hungarian, Czech, Polish",Racing,2008,1,0,0,0.9420461265523359,3만원~4만원
183,7210,"Runaway, A Road Adventure",Pendulo Studios,Focus Home Interactive,379,127,2.0,5893,"English, French",Adventure,2003,0,0,0,0.7490118577075099,만원이하
184,7220,"Runaway, The Dream of The Turtle",Pendulo Studios,Focus Home Interactive,131,112,0.0,5893,"English, French",Adventure,2007,0,0,0,0.5390946502057613,만원이하
185,7340,Azada,Big Fish Games,Big Fish Games,20,6,0.0,11798,English,Casual,2008,0,1,0,0.7692307692307693,만원~2만원
186,7510,X-Blades,Gaijin Entertainment,Topware Interactive,1834,1142,9.0,11798,"English, French, German, Italian, Spanish - Spain",Action,2009,0,0,1,0.616263440860215,만원~2만원
187,7520,Two Worlds II HD,Reality Pump Studios,"Topware Interactive, ACE",3645,2240,11.0,23608,"English, French, German, Italian, Spanish - Spain, Czech, Polish, Russian",RPG,2011,0,0,1,0.6193712829226848,2만원~ 3만원
188,7530,Two Worlds II Castle Defense,Reality Pump Studios,Topware Interactive,288,265,5.0,11798,"English, French, German, Italian, Russian, Spanish - Spain",Strategy,2011,0,0,1,0.5207956600361664,만원~2만원
189,7600,Sid Meier's Railroads!,"Firaxis Games, Feral Interactive (Mac)","2K, Feral Interactive (Mac)",1700,743,7.0,11798,"English, French, German, Italian, Spanish - Spain",Strategy,2007,0,0,0,0.6958657388456816,만원~2만원
190,7610,Railroad Tycoon 3,PopTop,2K,659,205,11.0,11798,"English, French, German, Italian, Spanish - Spain",Strategy,2003,0,0,0,0.7627314814814815,만원~2만원
191,7620,Railroad Tycoon II Platinum,PopTop,2K,817,114,0.0,5893,English,Strategy,1998,0,0,0,0.8775510204081632,만원이하
192,7650,X-COM: Terror From the Deep,"MicroProse Software, Inc",2K,596,55,2.0,5893,"English, French, German, Spanish - Spain",Strategy,1995,0,0,0,0.9155145929339478,만원이하
193,7660,X-COM: Apocalypse,"MicroProse Software, Inc",2K,617,78,5.0,5893,English,Strategy,1997,0,0,0,0.8877697841726618,만원이하
194,7670,BioShock,"2K Boston, 2K Australia",2K,25109,1471,6.0,23608,"English, French, German, Italian, Spanish - Spain",Action,2007,0,0,0,0.9446576373212942,2만원~ 3만원
195,7730,X-COM: Interceptor,"MicroProse Software, Inc",2K,77,73,0.0,5893,English,Strategy,1998,0,0,0,0.5133333333333333,만원이하
196,7760,X-COM: UFO Defense,"MicroProse Software, Inc",2K,2914,168,6.0,5893,English,Strategy,1993,0,0,0,0.945489941596366,만원이하
197,7770,X-COM: Enforcer,"MicroProse Software, Inc",2K,182,164,0.0,5893,English,Strategy,2008,0,0,0,0.5260115606936416,만원이하
198,7800,Stubbs the Zombie in Rebel Without a Pulse,Aspyr,Aspyr,1118,149,5.0,23608,"English, French, German, Spanish - Spain, Russian, Simplified Chinese, Italian",Action,2005,0,0,0,0.8823993685872139,2만원~ 3만원
199,7830,Men of War,Best Way,"1C Entertainment, 1C-SoftClub",2379,294,11.0,5893,"English, Russian, French, Italian, Spanish - Spain, German",Strategy,2009,0,0,0,0.8900112233445566,만원이하
200,7840,Death Track: Resurrection,Sky Fallen,1C Entertainment,66,51,0.0,3531,"English, German, French, Spanish - Spain, Italian",Racing,2009,0,0,0,0.5641025641025641,만원이하
201,7860,NecroVision,The Farm 51,1C Entertainment,816,391,2.0,5893,"English, French, German, Spanish - Spain, Italian, Russian, Hungarian",Action,2009,0,0,0,0.676056338028169,만원이하
202,7940,Call of Duty 4: Modern Warfare,Infinity Ward,Activision,15000,1132,15.0,23608,"English, French, German, Italian, Spanish - Spain",Action,2007,0,0,0,0.9298289114802877,2만원~ 3만원
203,8000,Tomb Raider: Anniversary,Crystal Dynamics,Square Enix,3835,810,5.0,10617,"English, French, German, Italian, Spanish - Spain",Action,2007,0,0,0,0.8256189451022605,만원~2만원
204,8100,Conflict: Denied Ops,Pivotal Games,Square Enix,164,154,0.0,7074,"English, Spanish - Spain, French, Italian",Action,2008,0,0,0,0.5157232704402516,만원이하
205,8140,Tomb Raider: Underworld,Crystal Dynamics,Square Enix,3428,1076,5.0,10617,"English, French, Italian, German, Spanish - Spain",Action,2008,0,0,0,0.761101243339254,만원~2만원
206,8190,Just Cause 2,Avalanche Studios,Square Enix,42854,4310,12.0,17703,"English, French, German, Italian, Spanish - Spain, Polish, Russian",Action,2010,0,0,0,0.908616741582563,만원~2만원
207,8330,Telltale Texas Hold ?쁄m,Telltale,Telltale,107,97,0.0,1169,English,Casual,2008,0,0,0,0.5245098039215687,만원이하
208,8340,Strong Bad's Cool Game for Attractive People: Season 1,Telltale,Telltale,313,29,1.0,17703,English,Adventure,2008,0,0,0,0.9152046783625731,만원~2만원
209,8400,Geometry Wars: Retro Evolved,Bizarre Creations,Activision,738,80,1.0,4712,English,Casual,2007,0,0,0,0.902200488997555,만원이하
210,8600,RACE 07,SimBin,SimBin,2026,371,3.0,4712,"English, French, German, Italian, Spanish - Spain",Racing,2007,0,0,0,0.8452231956612433,만원이하
211,8640,RACE On,SimBin,SimBin,0,0,0.0,9436,"English, French, German, Italian, Spanish - Spain",Racing,2009,0,0,0,NaN,만원이하
212,8790,GTR 2 FIA GT Racing Game,SimBin Studios AB,SimBin,224,19,5.0,9436,English,Racing,2006,0,0,0,0.9218106995884774,만원이하
213,8800,Civilization IV: Beyond the Sword,Firaxis Games,2K,2987,111,32.0,11798,"English, French, German, Italian, Spanish - Spain",Strategy,2007,0,0,0,0.9641704325371208,만원~2만원
214,8850,BioShock 2,"2K Marin, 2K China, Digital Extremes, 2K Australia",2K,10906,1251,10.0,23608,"English, French, German, Italian, Spanish - Spain",Action,2010,0,0,0,0.8970963231060295,2만원~ 3만원
215,8870,BioShock Infinite,"Irrational Games, Virtual Programming (Linux)",2K,114250,5763,15.0,35418,"English, French, German, Italian, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Japanese, Korean, Traditional Chinese",Action,2013,1,0,0,0.9519802021447676,3만원~4만원
216,8880,Freedom Force,Irrational Games,2K,249,208,1.0,5893,English,RPG,2002,0,0,0,0.5448577680525164,만원이하
217,8890,Freedom Force vs. the Third Reich,Irrational Games,2K,183,34,0.0,5893,English,RPG,2005,0,0,0,0.8433179723502304,만원이하
218,8930,Sid Meier's Civilization V,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)","2K, Aspyr (Mac), Aspyr (Linux)",173580,6915,132.0,35418,"English, French, German, Italian, Spanish - Spain, Polish, Japanese, Korean, Russian, Traditional Chinese",Strategy,2010,1,0,0,0.9616886894373805,3만원~4만원
220,8980,Borderlands Game of the Year,Gearbox Software,2K,26972,2860,24.0,35418,"English, French, Spanish - Spain, German, Italian",Action,1895,0,0,0,0.9041297935103245,3만원~4만원
221,9000,Spear of Destiny,id Software,id Software,373,62,0.0,3531,English,Action,1993,0,0,0,0.8574712643678161,만원이하
222,9010,Return to Castle Wolfenstein,Gray Matter Studios,Bethesda-Softworks,5550,428,6.0,5893,English,Action,2001,0,0,0,0.9284041485446638,만원이하
223,9050,DOOM 3,id Software,id Software,5154,647,6.0,5893,"English, German, Italian, Spanish - Spain, French",Action,2004,0,0,0,0.8884675056024823,만원이하
224,9060,HeXen II,Raven Software,id Software,302,62,0.0,5893,English,Action,1998,0,0,0,0.8296703296703297,만원이하
225,9160,Master Levels for Doom II,id Software,id Software,499,150,0.0,17703,English,Action,1995,0,0,0,0.7688751926040062,만원~2만원
226,9180,Commander Keen,id Software,id Software,1156,81,1.0,5893,English,Action,2007,0,0,0,0.9345189975747777,만원이하
227,9200,RAGE,id Software,Bethesda Softworks,11945,3598,11.0,11798,"English, Czech, French, German, Italian, Japanese, Polish, Russian, Spanish - Spain",Action,2011,0,0,0,0.7685131570481889,만원~2만원
228,9310,"Warhammer 40,000: Dawn of War ??Winter Assault",Relic Entertainment,SEGA,1245,135,2.0,15341,"English, French, German, Italian, Spanish - Spain",Strategy,2006,0,0,0,0.9021739130434783,만원~2만원
229,9340,Company of Heroes: Opposing Fronts,Relic Entertainment,SEGA,821,69,4.0,23608,English,Action,2007,0,0,0,0.9224719101123595,2만원~ 3만원
230,9350,Supreme Commander,Gas Powered Games,Square Enix,1890,236,5.0,15341,"English, Czech, French, German, Italian, Polish, Russian, Spanish - Spain, Traditional Chinese",Strategy,2007,0,0,0,0.8889934148635936,만원~2만원
231,9420,Supreme Commander: Forged Alliance,Gas Powered Games,Square Enix,9642,299,20.0,15341,"English, French, Italian, German, Spanish - Spain, Czech, Polish, Russian, Traditional Chinese",Strategy,2011,0,0,0,0.9699225430037219,만원~2만원
232,9450,"Warhammer 40,000: Dawn of War - Soulstorm",Relic Entertainment,SEGA,11288,521,22.0,15341,"English, French, German",Strategy,2008,0,0,0,0.9558811076297739,만원~2만원
233,9460,Frontlines: Fuel of War,Kaos Studios,THQ Nordic,511,279,3.0,23608,"English, French, Italian, Spanish - Spain",Action,2008,0,0,0,0.6468354430379747,2만원~ 3만원
234,9480,Saints Row 2,Volition,Deep Silver,12634,3635,11.0,11798,"English, French, German, Italian, Spanish - Spain, Dutch, Danish, Swedish, Russian",Action,2009,0,0,0,0.776568934783945,만원~2만원
235,9500,Gish,"Cryptic Sea, Edmund McMillen",Chronic Logic,232,156,1.0,11798,English,Action,2007,0,1,0,0.5979381443298969,만원~2만원
236,9710,Desperados 2: Cooper's Revenge,Spellbound,THQ Nordic,89,99,13.0,11798,English,Action,2006,0,0,0,0.4734042553191489,만원~2만원
237,9760,Act of War: High Treason,Eugen Systems,THQ Nordic,299,64,0.0,3531,English,Action,2006,0,0,0,0.8236914600550964,만원이하
238,9800,Death to Spies,Haggard Games,1C Entertainment,565,193,3.0,5893,"English, Russian, French, Italian, German, Spanish - Spain",Action,2007,0,0,0,0.7453825857519789,만원이하
239,9850,Codename: Panzers - Cold War,"InnoGlow, Stormregion, THQ Nordic",THQ Nordic,127,70,0.0,17703,"English, French, German, Spanish - Spain, Italian",Simulation,2009,0,0,0,0.6446700507614214,만원~2만원
240,9940,Blade Kitten,Krome Studios,Krome Studios,822,174,15.0,3531,"English, French, German, Italian, Spanish - Spain",Action,2010,0,0,0,0.8253012048192772,만원이하
241,9960,Haunted House,ImagineEngline,Atari,11,15,0.0,7074,"English, French, German",Adventure,2010,0,0,0,0.4230769230769231,만원이하
242,9970,Star Raiders,Incinerator Studios,Atari,5,26,0.0,11798,"English, French, German",Action,2011,0,0,0,0.16129032258064516,만원~2만원
243,9980,The UnderGarden,Artech Studios,Retroism,54,29,0.0,8255,"English, French, German",Casual,2010,0,0,0,0.6506024096385542,만원이하
244,10090,Call of Duty: World at War,Treyarch,Activision,35946,2874,46.0,23608,"English, French, Italian, German, Spanish - Spain",Action,2008,0,0,0,0.9259659969088099,2만원~ 3만원
245,10100,King's Quest Collection,Sierra,Activision,212,42,4.0,23608,English,Adventure,2009,0,0,0,0.8346456692913385,2만원~ 3만원
246,10110,Space Quest Collection,Sierra,Activision,233,48,5.0,23608,English,Adventure,2006,0,0,0,0.8291814946619217,2만원~ 3만원
247,10120,Aces of the Galaxy,Artech Studios,Activision,17,19,0.0,11798,"English, French, German, Italian, Spanish - Spain",Action,2008,0,0,0,0.4722222222222222,만원~2만원
248,10130,TimeShift,Saber Interactive,Activision,834,224,1.0,23608,English,Action,2007,0,0,0,0.7882797731568998,2만원~ 3만원
249,10140,3D Ultra Minigolf Adventures,Wanako Games,Activision,67,38,0.0,11798,"English, French, German, Italian, Spanish - Spain",Sports,2006,0,0,0,0.638095238095238,만원~2만원
250,10150,Prototype,Radical Entertainment,Activision,6276,1523,5.0,23608,"English, French, Spanish - Spain, Italian",Action,2009,0,0,0,0.8047185536607258,2만원~ 3만원
251,10180,Call of Duty: Modern Warfare 2,Infinity Ward,Activision,41472,3207,20.0,23608,"English, French, German, Italian, Spanish - Spain",Action,2009,0,0,0,0.928221312025784,2만원~ 3만원
252,10220,Postal III,Trashmasters,Akella,904,1599,4.0,14160,"English, Russian, German",Action,2011,0,0,0,0.3611666000799041,만원~2만원
253,10230,Dead Mountaineer's Hotel,Electronic Paradise,Akella,33,66,0.0,9436,"English, German, Russian",Adventure,2011,0,0,0,0.3333333333333333,만원이하
254,10240,A Stroke of Fate: Operation Valkyrie,SPLine,Akella,17,12,0.0,8255,English,Adventure,2009,0,0,0,0.5862068965517241,만원이하
255,10250,PT Boats: Knights of the Sea,Studio4,Akella,18,18,0.0,8255,English,Simulation,2009,0,0,0,0.5,만원이하
256,10260,PT Boats: South Gambit,studio4,Akella,12,11,0.0,8255,English,Simulation,2010,0,0,0,0.5217391304347826,만원이하
257,10270,Disciples III: Reincarnation,Akella,Kalypso Media Digital,1021,402,3.0,11798,"English, Russian",RPG,2014,0,0,0,0.7174982431482783,만원~2만원
258,10460,The Club,Bizarre Creations,SEGA,77,63,0.0,17703,English,Action,2008,0,0,0,0.55,만원~2만원
259,10500,Total War: EMPIRE ??Definitive Edition,"CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",24122,2415,75.0,29513,"English, French, Italian, German, Spanish - Spain, Russian, Polish, Czech",Strategy,2009,0,0,0,0.9089949881297811,2만원~ 3만원
260,10680,Aliens vs. Predator,Rebellion,SEGA,13613,1440,11.0,17703,"English, French, German, Italian, Russian, Spanish - Spain",Action,2010,0,0,0,0.9043380057131469,만원~2만원
261,11040,Sherlock Holmes - Nemesis,Frogwares,Frogwares,271,103,0.0,11798,"English, French, Italian, German, Russian",Adventure,2008,0,0,0,0.7245989304812834,만원~2만원
262,11050,Dracula: Origin,Frogwares,Frogwares,139,69,9.0,11798,"English, French, German, Italian, Polish, Russian, Spanish - Spain",Adventure,2008,0,0,0,0.6682692307692307,만원~2만원
263,11140,Sherlock Holmes: The Awakened - Remastered Edition,Frogwares,Frogwares,356,136,0.0,11798,"English, French, German, Italian, Polish, Russian",Adventure,2008,0,0,0,0.7235772357723578,만원~2만원
264,11150,Sherlock Holmes: The Silver Earring,Frogwares,Frogwares,243,160,0.0,11798,"English, Bulgarian, Czech, French, German, Italian, Polish, Russian, Spanish - Spain",Adventure,2004,0,0,0,0.6029776674937966,만원~2만원
265,11190,Sherlock Holmes versus Jack the Ripper,Frogwares,Frogwares,628,168,0.0,11798,"English, Czech, French, German, Italian, Polish, Portuguese, Portuguese - Brazil, Russian, Spanish - Spain",Adventure,2009,0,0,0,0.7889447236180904,만원~2만원
266,11200,Shadowgrounds Survivor,Frozenbyte,Frozenbyte,400,278,3.0,11798,"English, French, Spanish - Spain",Action,2007,0,0,0,0.5899705014749262,만원~2만원
267,11230,Gumboy Tournament,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",334,141,0.0,3531,"English, German, Polish, Czech",Casual,2008,0,1,0,0.7031578947368421,만원이하
